Elk Cove Five Mountain  Pinot Noir 6/750 ml,1956,11,4141,Красное Мерло,73
Elk Cove Pinot Blanc 750 ml,1978,21,2699,Красное Карменер,37
Elk Cove Pinot Gris 750,1815,16,15355,Араматное Мальбек,37
Elk Cove Pinot Noir 750,1994,22,27583,Игристое Гарнача,56
Elk Cove Pinot Noir La Bohem 6/750 ml,1837,21,618,Десертное Карменер,44
Elk Cove Pinot Noir Rose' 750,1963,22,46920,Десертное Зинфандель,85
Elk Cove Riesling 750 ml,2017,10,27360,Игристое Темпранильо,28
Elk Cove Riesling Ultima 12/375 ml,1768,17,49776,Полнотелое Неббиоло,43
Elk Cove Roosevelt  Pinot Noir 6/750 ml,1919,15,31538,Столовое Темпранильо,47
Emerald Bay Cabernet Sauvignon 750ml,1986,13,32886,Полнотелое Санджовезе,97
Emerald Bay Chardonnay 750ml,1834,21,41551,Игристое Зинфандель,57
Emerald Bay Merlot 750ml,1869,18,9571,Красное Мерло,77
Emerald Bay White Zinfandel 750ml,1868,21,27248,Араматное Санджовезе,38
Ergo Rioja 750 ml,1756,10,46110,Красное Каберне,19
Ertvelds Wit 20 lit bbl,1973,19,37292,Розовое Сладкое,82
Essenza di Vita Pinot Grigio 1.5 lit,1814,14,41315,Красное Гарнача,93
Excelsior Cabernet Sauvignon 750,1819,10,21852,Араматное Сухое,27
Faiveley Pinot Noir 750,1865,13,49977,Игристое Каберне,54
Falcone Cabernet Sauvignon 750 ml,1895,18,1522,Столовое Мальбек,13
Falcone Chardonnay 750 ml,1862,12,11577,Белое Темпранильо,71
Familongue Ete Rose 750,1779,17,37300,Игристое Мерло,81
Familongue L'Envol White 750,1929,22,19021,Красное Карменер,84
Faygo Grape Soda 4/6pk,1755,19,35363,Белое Шираз,40
Faygo Orange Soda 4/6pk,1998,19,11926,Розовое Мальбек,53
Faygo Redpop 4/6pk,1863,10,30184,Розовое Сладкое,65
Faygo Rock Rye 4/6pk,1814,10,26933,Белое Гарнача,77
Faygo Root Beer Soda 4/6pk,1913,18,46669,Столовое Темпранильо,85
Faygo Vanilla Creme Soda 4/6 pk,1788,9,7369,Полнотелое Каберне,70
Felix Malbec 6/750 ml,1785,15,49782,Полнотелое Темпранильо,69
Ferrari-Carano Cabernet Sauvignon 750,1869,21,19614,Игристое Неббиоло,77
Ferrari-Carano Chardonnay 750 ml,1826,16,10026,Красное Каберне,23
Ferrari-Carano Fume' 750,1926,15,21661,Полнотелое Мальбек,70
Ferrari-Carano Merlot 750,1817,15,44952,Розовое Сладкое,66
Ferrari-Carano ''Reserve'' Chardonnay 6/750,1857,19,28385,Красное Мальбек,79
Ferrari-Carano Siena 750,1978,12,7898,Розовое Мальбек,16
Ferrari-Carano Tre'sor 6/750 ml,1920,11,14141,Игристое Темпранильо,39
Fetzer Crimson Cabernet Sauvignon 750 ml,1768,21,32333,Белое Гарнача,57
Fetzer Crimson Pinot Noir 750 ml,1777,11,45844,Десертное Шираз,59
Fetzer Crimson Red Blend 750 ml,1941,10,38337,Розовое Шираз,89
Fetzer Eagle Peak Merlot 750,1991,18,15940,Игристое Карменер,19
Fetzer Gewurztraminer 750,1761,15,1776,Игристое Каберне,88
Fetzer Goosefoot Road Riesling 1.5 lit,1840,20,33864,Белое Мальбек,50
Fetzer Mendoza Malbec 750 ml,1889,22,20322,Столовое Шираз,92
Fetzer Moscato 750,1801,14,34123,Розовое Мерло,67
Fetzer Pinot Grigio 750,1767,14,14746,Красное Шираз,17
Fetzer Quartz Chardonnay 750 ml,1857,21,35402,Красное Темпранильо,16
Fetzer Quartz White Blend 750 ml,1893,13,13721,Игристое Сладкое,82
Fetzer Sundial Chardonnay 1.5,1896,19,9348,Красное Санджовезе,98
Fetzer Sundial Chardonnay 750,1968,22,37479,Араматное Гарнача,28
Fetzer Valley Oaks Cabernet Sauvignon 1.5,1893,14,642,Белое Карменер,54
Fetzer Valley Oaks Cabernet Sauvignon 750ml,1774,20,15216,Белое Сладкое,96
Fetzer Valley Oaks Merlot 1.5,1811,15,46500,Розовое Карменер,49
Fetzer Valley Oaks Riesling 750,1940,11,25011,Столовое Шираз,37
Fetzer Valley Oaks Sauvignon Blanc 750,1939,14,35221,Десертное Карменер,54
Feudo Maccari ReNoto Sicily 750,1932,21,41826,Араматное Неббиоло,14
Feudo Maccari Saia 6/750,1786,13,42234,Столовое Санджовезе,92
Filus Torrontes 750,1776,15,12913,Столовое Карменер,41
Firecracker Red Blend 750 ml,1767,11,1527,Розовое Мерло,11
Firecracker White Blend 750 ml,1908,10,5074,Розовое Зинфандель,82
Firesteed OREGON Pinot Noir 750,1904,15,15404,Столовое Каберне,17
Firesteed Pinot Gris 750 ml,1777,15,14527,Араматное Каберне,90
Firesteed Riesling 750 ml,1962,14,12787,Белое Санджовезе,54
Firesteed Williamette Valley Pinot Noir 750 ml,1753,21,36188,Столовое Санджовезе,51
Fish Eye Cabernet Sauvignon 750,1994,16,33998,Араматное Сладкое,71
Fish Eye Chardonnay 1.5,1953,20,45568,Столовое Зинфандель,93
Fish Eye Chardonnay 750,1766,15,35738,Десертное Неббиоло,24
Fish Eye Merlot 1.5,2013,19,34975,Белое Карменер,11
Fish Eye Merlot 750,1901,12,18546,Араматное Гарнача,98
Fish Eye Moscato 750,1784,18,35777,Игристое Неббиоло,79
Fish Eye Octavin Cabernet 3/3 lit,1877,14,6077,Игристое Мерло,49
Fish Eye Octavin Chardonnay 3/3 lt,1863,12,46748,Белое Зинфандель,59
Fish Eye Octavin Moscato 3/3 lt,1947,11,41233,Араматное Шираз,15
Fish Eye Octavin Pinot Grigio 3/3 lt,1971,10,27201,Игристое Мальбек,24
Fish Eye Octavin Riesling 3/3 lt,1825,22,27493,Десертное Темпранильо,88
Fish Eye Octavin Shiraz 3/3 lt,1995,21,897,Игристое Мальбек,69
Fish Eye Pinot Grigio 1.5,1860,16,44005,Розовое Каберне,59
Fish Eye Pinot Grigio 750,1935,17,19624,Белое Каберне,70
Fish Eye Pinot Noir 750 ml,2004,9,11099,Розовое Карменер,93
Fish Eye Riesling 750,1811,12,14845,Красное Сухое,67
Fish Eye Shiraz 750,1988,15,14175,Белое Неббиоло,68
Fisher Cabernet Sauvignon Coach Insignia 750,1831,9,30454,Белое Шираз,98
Fisher Unity Cabernet Sauvignon 750,1785,19,7094,Белое Зинфандель,31
Five Oaks Vineyards Cabernet Sauvignon 750,1774,21,22925,Розовое Темпранильо,26
Five Oaks Vineyards Chardonnay 750,1928,11,3166,Игристое Каберне,16
Five Oaks Vineyards Merlot 750,2011,11,42948,Игристое Карменер,51
Five Oaks Vineyards Moscato 750 ml,1780,14,40389,Красное Зинфандель,68
Five Oaks Vineyards Pinot Grigio 750 ml,2006,21,34845,Розовое Мерло,93
Five Oaks Vineyards Pinot Noir 750 ml,1962,16,22013,Игристое Неббиоло,26
Five Oaks Vineyards Shiraz 750,1959,19,13829,Столовое Неббиоло,28
Five Oaks Vineyards White Zinfandel 750,1859,22,22570,Игристое Сухое,100
Five Rivers Ranch Cabernet Sauvignon 750,1959,9,17346,Розовое Неббиоло,56
Five Rivers Ranch Pinot Noir 750,1938,9,29679,Полнотелое Темпранильо,73
Five Rivers Restaurant Select Merlot 750 ml,1755,13,23817,Араматное Сладкое,94
Flag Porter 1825 Original 4/6pk,1902,18,25904,Белое Шираз,43
Flirt Red Blend 750 ml,1985,19,21871,Десертное Мальбек,93
Flirt White Blend 750 ml,1782,11,10253,Полнотелое Гарнача,80
Florio Dry Marsala 750,1912,17,27370,Красное Шираз,46
Florio Sweet Marsala 750,1896,17,41047,Красное Шираз,16
Floris Apple Whit  6/4pk,1861,16,39914,Десертное Неббиоло,21
Flying Dog Doggie Style Pale Ale 4/6pk,1800,17,7496,Белое Зинфандель,56
Flying Dog In Heat Wheat 4/6pk,1778,10,41864,Араматное Темпранильо,85
Flying Dog K-9 Cruiser Winter Ale 4/6/12 oz,1891,13,32196,Десертное Карменер,37
Flying Dog Old Scratch Amber 4/6pk,1944,18,6757,Розовое Сладкое,61
Flying Dog Raging Bitch 1/2 bbl,1896,14,41349,Белое Темпранильо,43
Flying Dog Raging Bitch 4/6/12oz,2014,14,37488,Десертное Сладкое,86
Flying Dog Snake Dog IPA 4/6pk,1948,10,44947,Игристое Мерло,75
Flying Dog Variety Pack 2/12/12 oz,1823,16,46722,Игристое Сладкое,56
Flying Horse Lager (India) 12/650,1774,11,1976,Араматное Мальбек,89
Foley Chardonnay 750,2000,11,10551,Игристое Каберне,78
Foley Pinot Noir 750,1984,14,30524,Игристое Мерло,45
Fonseca 10 Yr Old Tawny Port 750,1900,19,15322,Араматное Темпранильо,63
Fonseca 2000 Vintage Port 750,1769,14,47168,Араматное Шираз,85
Fonseca 40 Yr Old Tawny Port 750,1874,15,13089,Красное Темпранильо,47
Fonseca Bin 27 Port 12/750,1824,12,20853,Араматное Неббиоло,37
Fonseca Late Bottled Vintage Port 750,1982,10,31746,Полнотелое Неббиоло,69
Fonseca Ruby Port 750,1930,20,27234,Полнотелое Шираз,44
Fonseca Tawny Port 750,1805,14,36545,Десертное Карменер,36
Fontana Candida Frascati 1.5,1932,20,3234,Розовое Каберне,91
Fontana Candida Frascati 750,1906,14,21733,Игристое Гарнача,13
Fontana Candida Pinot Grigio 1.5,2004,14,846,Белое Зинфандель,53
Fontana Candida Pinot Grigio 750,1971,20,3287,Десертное Шираз,64
Forenzo Pinot Grigio 20 lit bbl,1927,9,43410,Столовое Шираз,15
Founders Antique Blackberry 750ml,1809,14,22447,Араматное Сухое,39
Founders Antique Blueberry 750ml,1896,13,16436,Столовое Мерло,85
Founders Antique Cranberry 750ml,1879,15,32131,Розовое Сладкое,68
Founders Antique Green Apple 750ml,1949,9,16614,Игристое Зинфандель,88
Founders Antique Peach 750ml,1975,21,15148,Десертное Санджовезе,15
Founders Antique Strawberry750ml,2017,17,11853,Розовое Зинфандель,59
Founders First Kiss 12/500 ml,1881,20,30791,Десертное Шираз,86
Founders First Kiss 750 ml,2013,11,39077,Десертное Гарнача,94
Founders Lake Side Breeze 750ml,1824,19,30094,Полнотелое Гарнача,99
Founders LMS Cabernet Sauvignon 750ml,1893,9,34788,Десертное Гарнача,86
Founders LMS Chardonnay 750ml,1793,10,14781,Белое Темпранильо,28
Founders LMS Married In the Vyd Cab. Sauv. 750ml,2007,15,2794,Красное Шираз,64
Founders LMS Pinot Gris 750ml,1864,22,30140,Игристое Сухое,100
Founders LMS Riesling 750ml,1978,9,6006,Белое Каберне,39
Founders Luce Del Sole 750ml,1931,17,9938,Араматное Неббиоло,80
Founders Oh Hell Ya! Red 750ml,1797,19,36511,Столовое Сладкое,15
Founders Smorleaux 750 ml,1956,16,2698,Красное Гарнача,28
Foxglove Chardonnay 750,1888,16,38880,Десертное Зинфандель,38
Foxglove Zinfandel 750,1778,13,49491,Десертное Сухое,25
Foyt Chardonnay 750 ml,1915,22,13043,Десертное Мальбек,57
Foyt Meritage 750 ml,1856,15,6031,Полнотелое Темпранильо,26
Francoise & Denis Clair Bourgogne Pinot Noir 2012 750 ml,1766,10,35551,Полнотелое Санджовезе,31
Frankenmuth Batch 69 IPA 4/6/12oz,1936,15,14367,Полнотелое Каберне,68
Frankenmuth Brown Hound Dunkel 4/6/12oz,1985,19,35314,Столовое Сухое,53
Frankenmuth Christmas Town Ale 1/2 bbl,1964,11,7483,Игристое Неббиоло,33
Frankenmuth Christmas Town Ale 1/6 bbl,1837,21,46870,Араматное Шираз,44
Frankenmuth Christmas Town Ale 4/6/12oz,1934,20,4861,Десертное Темпранильо,79
Frankenmuth Hefewiezen 4/6/12oz,2015,10,42308,Игристое Сладкое,48
Frankenmuth Oktoberfest 4/6/12oz,1909,10,27035,Белое Зинфандель,61
Frankenmuth Old Detroit Amber Ale CANS 4/6/12oz,1915,19,26078,Полнотелое Мальбек,32
Frankenmuth Pilsener 4/6/12oz,1905,11,34371,Десертное Каберне,44
Frankenmuth Twisted Helles Summer Lager Cans 4/6/12 oz,1801,18,34952,Розовое Неббиоло,29
Frankenmuth Winter Bock 4/6/12oz,1909,21,36191,Красное Гарнача,90
Fraoch Heather Ale 12/16.9 oz,1894,18,8100,Араматное Карменер,31
Fraoch Heather Ale 6/4/11.2 oz,1898,14,35006,Десертное Сладкое,38
Freemark Abbey Merlot 750,1925,22,10986,Розовое Карменер,77
Frei Brothers Rsv Cabernet Sauvignon 750,1786,22,25227,Розовое Мальбек,74
Frei Brothers Rsv Dry Creek Merlot 750,1951,17,41601,Десертное Неббиоло,37
Frei Brothers Rsv Dry Creek Valley Zinfandel 750,1968,10,16418,Десертное Мерло,71
Frei Brothers Rsv Russian Riv. Chardonnay 750,1768,20,41377,Красное Сухое,79
Frei Brothers Rus. Riv. Pinot Noir 750,2015,19,54,Араматное Сладкое,100
Freixenet Carta Nevada Brut 750,1786,15,15066,Десертное Шираз,80
Freixenet Carta Nevada Semi-Dry 750,1977,11,32739,Десертное Сладкое,38
Freixenet Cordon Negro Brut 1.5 lit,1803,17,18070,Араматное Шираз,52
Freixenet Cordon Negro Brut 187,1966,10,47979,Игристое Зинфандель,19
Freixenet Cordon Negro Brut 750,1957,12,21564,Розовое Сухое,63
Freixenet Cordon Negro Extra Dry 750,1812,22,19520,Десертное Шираз,71
Freixenet Cordon Negro Sweet Cuvee 750 ml,1927,20,43961,Десертное Сухое,21
Frenzy Sauvignon Blanc 750 ml,1982,19,29290,Десертное Неббиоло,95
Frescata Sangria 750 ml,1902,12,189,Столовое Сладкое,54
Fritz Haag Spatlese Riesling 750,1952,12,49837,Араматное Каберне,41
Frontera Cabernet Sauvignon 1.5,1900,15,799,Розовое Каберне,29
Frontera Cabernet Sauvignon 750 ml,2019,11,34436,Десертное Гарнача,83
Frontera Cabernet/Merlot 1.5,2021,17,33556,Белое Зинфандель,60
Frontera Cabernet/Merlot 750,1920,12,7126,Столовое Сухое,75
Frontera Cabernet/Merlot Club Pack 1.5,1899,20,32005,Араматное Неббиоло,12
Frontera Chardonnay 1.5,1908,15,49703,Игристое Сухое,49
Frontera Chardonnay 750,1778,15,3439,Белое Сладкое,37
Frontera Malbec 1.5,1889,16,6823,Столовое Неббиоло,73
Frontera Malbec 750,1793,16,13402,Игристое Мерло,65
Frontera Merlot 1.5,1955,10,34212,Столовое Зинфандель,84
Frontera Merlot 750,1819,18,4885,Белое Мерло,69
Frontera Moscato 1.5 L,1999,13,28006,Араматное Темпранильо,58
Frontera Moscato 750 ml,2013,21,1540,Игристое Мерло,72
Frontera Pinot Grigio 750ml,1866,11,24876,Белое Сладкое,17
Frontera Pinot Noir 750 ml,1853,13,13989,Красное Санджовезе,97
Frontera Sauvignon Blanc 1.5 lit,1933,16,32180,Араматное Мальбек,94
Frontera Shiraz 1.5,1752,22,36317,Десертное Сладкое,45
Frontera Specialties Pais 750 ml,1901,22,27009,Десертное Карменер,54
Frontera Specialties Pedro Jimenez 750 ml,1933,12,11231,Игристое Темпранильо,84
Frontera Specialties Tinto 750 ml,1797,14,27753,Столовое Неббиоло,18
Frontera Vintage Red 1.5 lit,1895,14,24653,Розовое Сухое,69
Frontera Vintage Red 750ml,1769,14,29144,Араматное Мальбек,65
Frontera Vintage White 1.5 lit,1859,15,43337,Игристое Санджовезе,22
Frontera Vintage White 750 ml,1978,17,17246,Столовое Карменер,14
Frostie Blue Cream 15/32 oz,1802,14,8015,Араматное Мальбек,29
Frostie Blue Cream 6/4/12 oz,1912,14,18146,Белое Мерло,61
Frostie Cherry Limeade 15/32 oz,1954,18,29456,Красное Гарнача,24
Frostie Cherry Limeade 6/4/12 oz,1796,12,8792,Столовое Неббиоло,95
Frostie Cream Soda 15/32 oz,1895,13,44377,Десертное Темпранильо,31
Frostie Diet Root Beer 15/32 oz,1893,16,11444,Араматное Сухое,10
Frostie Diet Root Beer 6/4/12 oz,1887,22,31514,Араматное Каберне,68
Frostie Ginger Beer 6/4/12 oz,1891,17,33197,Араматное Гарнача,38
Frostie Grape 15/32 oz,1786,19,14012,Столовое Темпранильо,22
Frostie Grape 6/4/12 oz,1842,14,38014,Белое Каберне,43
Frostie Orange 15/32 oz,1767,17,3167,Десертное Мерло,78
Frostie Orange 6/4/12 oz,1817,20,1254,Полнотелое Мальбек,84
Frostie Root Beer 15/32 oz,1877,16,15766,Араматное Карменер,27
Frostie Root Beer 6/4/12 oz,1840,18,1201,Красное Мальбек,16
Frostie Strawberry 15/32 oz,1841,14,35556,Араматное Темпранильо,87
